,name,Identifier
2323,Non-ST,R-HSA-383280
2324,Non-ST,R-HSA-425366
2325,Non-ST,R-HSA-76002
2326,Non-ST,R-HSA-6784531
2327,Non-ST,R-HSA-8939902
2328,Non-ST,R-HSA-168643
2329,Non-ST,R-HSA-6781827
2330,Non-ST,R-HSA-3371497
2331,Non-ST,R-HSA-3214841
2332,Non-ST,R-HSA-8953750
2333,Non-ST,R-HSA-9609646
2334,Non-ST,R-HSA-1442490
2335,Non-ST,R-HSA-72613
2336,Non-ST,R-HSA-9018519
2337,Non-ST,R-HSA-2022090
2338,Non-ST,R-HSA-8878166
2339,Non-ST,R-HSA-1222556
2340,Non-ST,R-HSA-1170546
2341,Non-ST,R-HSA-3214815
2342,Non-ST,R-HSA-381753
2343,Non-ST,R-HSA-1474244
2344,Non-ST,R-HSA-9033241
2345,Non-ST,R-HSA-425407
2346,Non-ST,R-HSA-201451
2347,Non-ST,R-HSA-1266695
2348,Shock,R-HSA-3371453
2349,Shock,R-HSA-3371568
2350,Shock,R-HSA-3371556
2351,Shock,R-HSA-110362
2352,Shock,R-HSA-3371511
2353,Shock,R-HSA-3371571
2354,Shock,R-HSA-450408
2355,Shock,R-HSA-3108232
2356,Shock,R-HSA-5669034
2357,Shock,R-HSA-450302
2358,Shock,R-HSA-2142845
2359,Shock,R-HSA-166016
2360,Shock,R-HSA-1638074
2361,Shock,R-HSA-450321
2362,Shock,R-HSA-9027604
2363,Shock,R-HSA-450282
2364,Shock,R-HSA-194138
2365,Shock,R-HSA-5637810
2366,Shock,R-HSA-8937144
2367,Shock,R-HSA-9006931
2368,Shock,R-HSA-112409
2369,Shock,R-HSA-1227986
2370,Shock,R-HSA-168643
2371,Shock,R-HSA-9648895
2372,Shock,R-HSA-1236382
2373,ST,R-HSA-9612973
2374,ST,R-HSA-6804114
2375,ST,R-HSA-2514853
2376,ST,R-HSA-6791312
2377,ST,R-HSA-1632852
2378,ST,R-HSA-69541
2379,ST,R-HSA-2468052
2380,ST,R-HSA-6807070
2381,ST,R-HSA-8943723
2382,ST,R-HSA-1433557
2383,ST,R-HSA-5673001
2384,ST,R-HSA-5673000
2385,ST,R-HSA-8848021
2386,ST,R-HSA-8849469
2387,ST,R-HSA-6802948
2388,ST,R-HSA-8874081
2389,ST,R-HSA-211163
2390,ST,R-HSA-8986944
2391,ST,R-HSA-9022699
2392,ST,R-HSA-9022702
2393,ST,R-HSA-9022692
2394,ST,R-HSA-9022707
2395,ST,R-HSA-9615017
2396,ST,R-HSA-5655302
2397,ST,R-HSA-1839122
2398,ST,R-HSA-5655332
2399,ST,R-HSA-8853338
2400,ST,R-HSA-5358747
2401,ST,R-HSA-3595172
2402,ST,R-HSA-3656225
2403,ST,R-HSA-354194
2404,ST,R-HSA-1855167
2405,ST,R-HSA-1855170
2406,ST,R-HSA-8955332
2407,ST,R-HSA-72731
2408,ST,R-HSA-6791226
2409,ST,R-HSA-1299287
2410,Post-Cardiac,R-HSA-5576891
2411,Post-Cardiac,R-HSA-597592
2412,Post-Cardiac,R-HSA-8957275
2413,Post-Cardiac,R-HSA-8955332
2414,Post-Cardiac,R-HSA-426496
2415,Post-Cardiac,R-HSA-389977
2416,Post-Cardiac,R-HSA-69052
2417,Post-Cardiac,R-HSA-438064
2418,Post-Cardiac,R-HSA-163125
2419,Post-Cardiac,R-HSA-5576893
2420,Post-Cardiac,R-HSA-5576894
2421,Post-Cardiac,R-HSA-5576886
2422,Post-Cardiac,R-HSA-5576890
2423,Post-Cardiac,R-HSA-5576892
2424,Post-Cardiac,R-HSA-622327
2425,Post-Cardiac,R-HSA-112314
2426,Post-Cardiac,R-HSA-442755
2427,Post-Cardiac,R-HSA-9615933
2428,Post-Cardiac,R-HSA-629587
2429,Post-Cardiac,R-HSA-629594
2430,Post-Cardiac,R-HSA-5578775
2431,Post-Cardiac,R-HSA-5685938
2432,Post-Cardiac,R-HSA-6791226
2433,Post-Cardiac,R-HSA-5619053
2434,Post-Cardiac,R-HSA-204626
2435,Post-Cardiac,R-HSA-4090294
2436,Post-Cardiac,R-HSA-6793080
2437,Post-Cardiac,R-HSA-8866906
2438,Post-Cardiac,R-HSA-3828062
2439,Post-Cardiac,R-HSA-3065678
2440,Post-Cardiac,R-HSA-163841
2441,Post-Cardiac,R-HSA-5578768
2442,Post-Cardiac,R-HSA-199992
2443,Post-Cardiac,R-HSA-168164
2444,Post-Cardiac,R-HSA-2990846
2445,Post-Cardiac,R-HSA-3065676
2446,Post-Cardiac,R-HSA-6787450
2447,Post-Cardiac,R-HSA-450604
2448,Post-Cardiac,R-HSA-3560801
2449,Post-Cardiac,R-HSA-5140745
2450,Post-Cardiac,R-HSA-983170
2451,Post-Cardiac,R-HSA-425986
2452,Post-Cardiac,R-HSA-4615885
2453,Post-Cardiac,R-HSA-450531
2454,Post-Cardiac,R-HSA-450513
2455,Post-Cardiac,R-HSA-2151201
2456,Post-Cardiac,R-HSA-5678420
2457,Post-Cardiac,R-HSA-6782315
2458,Post-Cardiac,R-HSA-6785470
2459,Post-Cardiac,R-HSA-937042
2460,Post-Cardiac,R-HSA-72695
2461,Post-Cardiac,R-HSA-450385
2462,Post-Cardiac,R-HSA-450408
2463,Post-Cardiac,R-HSA-72312
2464,Post-Cardiac,R-HSA-9673240
2465,Post-Cardiac,R-HSA-450520
2466,Post-Cardiac,R-HSA-8866907
2467,Post-Cardiac,R-HSA-3108232
2468,Post-Cardiac,R-HSA-6802952
2469,Post-Cardiac,R-HSA-3215018
2470,Post-Cardiac,R-HSA-3065679
2471,Post-Cardiac,R-HSA-190704
2472,Post-Cardiac,R-HSA-6790901
2473,Post-Cardiac,R-HSA-8864260
2474,Post-Cardiac,R-HSA-9660537
2475,Post-Cardiac,R-HSA-8866910
2476,Post-Cardiac,R-HSA-8876493
2477,Post-Cardiac,R-HSA-1592230
2478,Post-Cardiac,R-HSA-1980145
2479,Post-Cardiac,R-HSA-9629232
2480,Post-Cardiac,R-HSA-9609523
2481,Post-Cardiac,R-HSA-2122948
2482,Post-Cardiac,R-HSA-112311
2483,Post-Cardiac,R-HSA-3371453
2484,Post-Cardiac,R-HSA-8876725
2485,Post-Cardiac,R-HSA-1296071
2486,Post-Cardiac,R-HSA-1296053
2487,Post-Cardiac,R-HSA-442720
2488,Post-Cardiac,R-HSA-9684325
2489,Post-Cardiac,R-HSA-5173105
2490,Post-Cardiac,R-HSA-1296061
2491,Post-Cardiac,R-HSA-1296065
2492,Post-Cardiac,R-HSA-6807070
2493,Post-Cardiac,R-HSA-1980143
2494,Post-Cardiac,R-HSA-5632927
2495,Post-Cardiac,R-HSA-450341
2496,Post-Cardiac,R-HSA-5633007
2497,Post-Cardiac,R-HSA-74182
2498,Post-Cardiac,R-HSA-438066
2499,Post-Cardiac,R-HSA-190872
2500,Post-Cardiac,R-HSA-5334118
2501,Post-Cardiac,R-HSA-1295596
2502,Post-Cardiac,R-HSA-5607761
2503,Post-Cardiac,R-HSA-6794361
2504,Post-Cardiac,R-HSA-5682113
2505,Post-Cardiac,R-HSA-8866423
2506,Post-Cardiac,R-HSA-5676590
2507,Post-Cardiac,R-HSA-199991
2508,Post-Cardiac,R-HSA-8963889
2509,Post-Cardiac,R-HSA-982772
2510,Post-Cardiac,R-HSA-8979227
2511,Post-Cardiac,R-HSA-3214847
2512,Post-Cardiac,R-HSA-74160
2513,Post-Cardiac,R-HSA-392499
2514,Post-Cardiac,R-HSA-3247509
2515,Post-Cardiac,R-HSA-3214858
2516,Post-Cardiac,R-HSA-3214842
2517,Post-Cardiac,R-HSA-202131
2518,Post-Cardiac,R-HSA-399721
2519,Post-Cardiac,R-HSA-6784531
2520,Post-Cardiac,R-HSA-399710
2521,Post-Cardiac,R-HSA-888590
2522,Post-Cardiac,R-HSA-194313
2523,Post-Cardiac,R-HSA-5686938
2524,Post-Cardiac,R-HSA-3928662
2525,Post-Cardiac,R-HSA-9671793
2526,Post-Cardiac,R-HSA-162599
2527,Post-Cardiac,R-HSA-5659898
2528,Post-Cardiac,R-HSA-156842
2529,Post-Cardiac,R-HSA-75072
2530,Post-Cardiac,R-HSA-72203
2531,Post-Cardiac,R-HSA-75067
2532,Post-Cardiac,R-HSA-5362517
2533,Post-Cardiac,R-HSA-2206296
2534,Post-Cardiac,R-HSA-425393
2535,Post-Cardiac,R-HSA-445355
2536,Post-Cardiac,R-HSA-3214841
2537,Post-Cardiac,R-HSA-9651496
2538,Post-Cardiac,R-HSA-163560
2539,Post-Cardiac,R-HSA-1640170
2540,Post-Cardiac,R-HSA-5625900
2541,Post-Cardiac,R-HSA-203615
2542,Post-Cardiac,R-HSA-6806003
2543,Post-Cardiac,R-HSA-181431
2544,Post-Cardiac,R-HSA-9034015
2545,Post-Cardiac,R-HSA-428542
2546,Post-Cardiac,R-HSA-1643685
2547,Post-Cardiac,R-HSA-162906
2548,Post-Cardiac,R-HSA-162587
2549,Post-Cardiac,R-HSA-5578749
2550,Post-Cardiac,R-HSA-5601884
2551,Post-Cardiac,R-HSA-8856825
2552,Post-Cardiac,R-HSA-3214815
2553,Post-Cardiac,R-HSA-1650814
2554,Post-Cardiac,R-HSA-2514853
2555,Post-Cardiac,R-HSA-9009391
2556,Post-Cardiac,R-HSA-9674519
2557,Post-Cardiac,R-HSA-9672397
2558,Post-Cardiac,R-HSA-8862803
2559,Post-Cardiac,R-HSA-446203
2560,Post-Cardiac,R-HSA-5633008
2561,Post-Cardiac,R-HSA-2243919
2562,Post-Cardiac,R-HSA-8951664
2563,Rheumatic,R-HSA-8983432
2564,Rheumatic,R-HSA-140180
2565,Pregnancy,R-HSA-5678771
2566,Pregnancy,R-HSA-5678520
2567,Pregnancy,R-HSA-381426
2568,Pregnancy,R-HSA-9037628
2569,Pregnancy,R-HSA-1170546
2570,Embolism,R-HSA-9603302
2571,Embolism,R-HSA-9015379
2572,Embolism,R-HSA-9015111
2573,Embolism,R-HSA-9015122
2574,Embolism,R-HSA-111919
2575,Embolism,R-HSA-9026967
2576,Aneurysm,R-HSA-1566948
2577,Carotid,R-HSA-9629232
2578,Loeys-Dietz,R-HSA-5619068
2579,Loeys-Dietz,R-HSA-2470946
2580,Loeys-Dietz,R-HSA-9664565
2581,Loeys-Dietz,R-HSA-9018519
2582,Vertebral,R-HSA-3595172
2583,Vertebral,R-HSA-5083630
2584,Vertebral,R-HSA-1980145
2585,Retinal,R-HSA-2466712
2586,Retinal,R-HSA-2474795
2587,Retinal,R-HSA-2453864
2588,Retinal,R-HSA-6809583
2589,Retinal,R-HSA-9675143
2590,Retinal,R-HSA-6814122
2591,Retinal,R-HSA-8941332
2592,Retinal,R-HSA-9013507
2593,Retinal,R-HSA-8943724
2594,Retinal,R-HSA-6803204
2595,Retinal,R-HSA-6803211
2596,Retinal,R-HSA-2453902
2597,Retinal,R-HSA-2485179
2598,Retinal,R-HSA-2514856
2599,Retinal,R-HSA-6807070
2600,Retinal,R-HSA-5633008
2601,Retinal,R-HSA-373756
2602,Retinal,R-HSA-975634
2603,Retinal,R-HSA-5362517
2604,Retinal,R-HSA-5619077
2605,Retinal,R-HSA-2187335
2606,Retinal,R-HSA-2187338
2607,Retinal,R-HSA-3928664
2608,Retinal,R-HSA-419771
2609,Retinal,R-HSA-4755609
2610,Retinal,R-HSA-5619060
2611,Retinal,R-HSA-5620920
2612,Retinal,R-HSA-400253
2613,Gastric,R-HSA-5140745
2614,Gastric,R-HSA-8952158
2615,Gastric,R-HSA-5358749
2616,Gastric,R-HSA-5655253
2617,Gastric,R-HSA-8951671
2618,Gastric,R-HSA-5358747
2619,Gastric,R-HSA-2023837
2620,Gastric,R-HSA-8941858
2621,Gastric,R-HSA-1839126
2622,Gastric,R-HSA-8941855
2623,Gastric,R-HSA-8878159
2624,Gastric,R-HSA-6802952
2625,Gastric,R-HSA-3304347
2626,Gastric,R-HSA-9616334
2627,Gastric,R-HSA-8934593
2628,Gastric,R-HSA-1226099
2629,Gastric,R-HSA-2033519
2630,Gastric,R-HSA-1912408
2631,Gastric,R-HSA-1912422
2632,Gastric,R-HSA-9664565
2633,Gastric,R-HSA-9013694
2634,Gastric,R-HSA-400511
2635,Gastric,R-HSA-881907
2636,Gastric,R-HSA-400508
2637,Gastric,R-HSA-2142753
2638,Gastric,R-HSA-422085
2639,Gastric,R-HSA-9033658
2640,Gastric,R-HSA-9645460
2641,Gastric,R-HSA-9605310
2642,Klippel-Trenaunay-Weber,R-HSA-9632693
2643,Klippel-Trenaunay-Weber,R-HSA-9630750
2644,Klippel-Trenaunay-Weber,R-HSA-2426168
2645,Klippel-Trenaunay-Weber,R-HSA-2562578
2646,Klippel-Trenaunay-Weber,R-HSA-9013957
2647,Klippel-Trenaunay-Weber,R-HSA-1655829
2648,Klippel-Trenaunay-Weber,R-HSA-5334118
2649,Klippel-Trenaunay-Weber,R-HSA-5673001
2650,Klippel-Trenaunay-Weber,R-HSA-5673000
2651,Klippel-Trenaunay-Weber,R-HSA-5693565
2652,Klippel-Trenaunay-Weber,R-HSA-6802948
2653,Klippel-Trenaunay-Weber,R-HSA-6804114
2654,Klippel-Trenaunay-Weber,R-HSA-381426
2655,Klippel-Trenaunay-Weber,R-HSA-6791312
2656,Klippel-Trenaunay-Weber,R-HSA-9020702
2657,Klippel-Trenaunay-Weber,R-HSA-9017802
2658,Klippel-Trenaunay-Weber,R-HSA-1236394
2659,Klippel-Trenaunay-Weber,R-HSA-202733
2660,Klippel-Trenaunay-Weber,R-HSA-9664420
2661,Klippel-Trenaunay-Weber,R-HSA-8864260
2662,Klippel-Trenaunay-Weber,R-HSA-5655302
2663,Klippel-Trenaunay-Weber,R-HSA-1839120
2664,Klippel-Trenaunay-Weber,R-HSA-1839122
2665,Klippel-Trenaunay-Weber,R-HSA-5579010
2666,Klippel-Trenaunay-Weber,R-HSA-4043916
2667,Klippel-Trenaunay-Weber,R-HSA-2206307
2668,Klippel-Trenaunay-Weber,R-HSA-9609523
2669,Klippel-Trenaunay-Weber,R-HSA-8981607
2670,Klippel-Trenaunay-Weber,R-HSA-9645460
2671,Sturge-Weber,R-HSA-9632693
2672,Sturge-Weber,R-HSA-9630750
2673,Sturge-Weber,R-HSA-2426168
2674,Sturge-Weber,R-HSA-2562578
2675,Sturge-Weber,R-HSA-9013957
2676,Sturge-Weber,R-HSA-1655829
2677,Sturge-Weber,R-HSA-5334118
2678,Sturge-Weber,R-HSA-5673001
2679,Sturge-Weber,R-HSA-5673000
2680,Sturge-Weber,R-HSA-5693565
2681,Sturge-Weber,R-HSA-6802948
2682,Sturge-Weber,R-HSA-6804114
2683,Sturge-Weber,R-HSA-381426
2684,Sturge-Weber,R-HSA-6791312
2685,Sturge-Weber,R-HSA-9020702
2686,Sturge-Weber,R-HSA-9017802
2687,Sturge-Weber,R-HSA-1236394
2688,Sturge-Weber,R-HSA-202733
2689,Sturge-Weber,R-HSA-9664420
2690,Sturge-Weber,R-HSA-8864260
2691,Sturge-Weber,R-HSA-5655302
2692,Sturge-Weber,R-HSA-1839120
2693,Sturge-Weber,R-HSA-1839122
2694,Sturge-Weber,R-HSA-5579010
2695,Sturge-Weber,R-HSA-4043916
2696,Sturge-Weber,R-HSA-2206307
2697,Sturge-Weber,R-HSA-9609523
2698,Sturge-Weber,R-HSA-8981607
2699,Sturge-Weber,R-HSA-9645460
2700,von,R-HSA-9672393
2701,von,R-HSA-9674519
2702,von,R-HSA-3274531
2703,von,R-HSA-3229133
2704,von,R-HSA-5675221
2705,von,R-HSA-8856828
2706,von,R-HSA-2644603
2707,von,R-HSA-9671793
2708,von,R-HSA-2453902
2709,von,R-HSA-2187338
2710,von,R-HSA-5602498
2711,von,R-HSA-5602680
2712,von,R-HSA-2187335
2713,von,R-HSA-5602358
2714,von,R-HSA-5603041
2715,von,R-HSA-5603037
2716,von,R-HSA-5674135
2717,von,R-HSA-5673000
2718,von,R-HSA-1980143
2719,von,R-HSA-2122948
2720,von,R-HSA-2173789
2721,von,R-HSA-6802948
2722,von,R-HSA-6802946
2723,von,R-HSA-6802955
2724,von,R-HSA-6802952
2725,von,R-HSA-5635838
2726,von,R-HSA-9012852
2727,von,R-HSA-9013508
2728,von,R-HSA-6806942
2729,von,R-HSA-9617828
2730,von,R-HSA-9615017
2731,von,R-HSA-9609646
2732,von,R-HSA-9609690
2733,von,R-HSA-9610379
2734,von,R-HSA-9669937
2735,von,R-HSA-9669929
2736,von,R-HSA-5467337
2737,von,R-HSA-2644605
2738,von,R-HSA-1227990
2739,von,R-HSA-9664565
2740,von,R-HSA-9665251
2741,von,R-HSA-9665250
2742,von,R-HSA-5358346
2743,von,R-HSA-881907
2744,von,R-HSA-5579015
2745,von,R-HSA-4085023
2746,von,R-HSA-3656244
2747,von,R-HSA-4549349
2748,von,R-HSA-4549380
2749,von,R-HSA-4793953
2750,von,R-HSA-4720475
2751,von,R-HSA-2206305
2752,von,R-HSA-2206307
2753,von,R-HSA-2206291
2754,von,R-HSA-5679090
2755,von,R-HSA-5619078
2756,von,R-HSA-9675132
2757,von,R-HSA-5602410
2758,von,R-HSA-5684996
2759,von,R-HSA-5666185
2760,von,R-HSA-190872
2761,von,R-HSA-6802953
2762,von,R-HSA-1234176
2763,von,R-HSA-8936459
2764,von,R-HSA-430116
2765,von,R-HSA-114608
2766,von,R-HSA-9662001
2767,von,R-HSA-140837
2768,von,R-HSA-9672397
2769,von,R-HSA-5602415
2770,Angioedema,R-HSA-9657689
2771,Angioedema,R-HSA-9657688
2772,Angioedema,R-HSA-9651496
2773,Angioedema,R-HSA-9671793
2774,Angioedemas,R-HSA-9657689
2775,Angioedemas,R-HSA-9657688
2776,Hereditary,R-HSA-5657560
2777,Hereditary,R-HSA-9657689
2778,Hereditary,R-HSA-9657688
2779,Hereditary,R-HSA-3359463
2780,Hereditary,R-HSA-3359462
2781,Hereditary,R-HSA-3359454
2782,Hereditary,R-HSA-5658471
2783,Hereditary,R-HSA-5619114
2784,Hereditary,R-HSA-5619097
2785,Hereditary,R-HSA-5619050
2786,Hereditary,R-HSA-5579011
2787,Hereditary,R-HSA-9651496
2788,Hereditary,R-HSA-5579013
2789,Hereditary,R-HSA-3359457
2790,Hereditary,R-HSA-5619046
2791,Hereditary,R-HSA-3656237
2792,Hereditary,R-HSA-5632987
2793,Hereditary,R-HSA-5619039
2794,Hereditary,R-HSA-5619058
2795,Hereditary,R-HSA-5619110
2796,Hereditary,R-HSA-5632928
2797,Hereditary,R-HSA-6809583
2798,Hereditary,R-HSA-5619107
2799,Hereditary,R-HSA-3656253
2800,Hereditary,R-HSA-5619056
2801,Hereditary,R-HSA-5619061
2802,Hereditary,R-HSA-5579006
2803,Hereditary,R-HSA-5579029
2804,Hereditary,R-HSA-9035968
2805,Hereditary,R-HSA-5579022
2806,Hereditary,R-HSA-5579019
2807,Hereditary,R-HSA-5578998
2808,Hereditary,R-HSA-5578995
2809,Hereditary,R-HSA-5619035
2810,Hereditary,R-HSA-5619070
2811,Hereditary,R-HSA-2206302
2812,Hereditary,R-HSA-9671793
2813,Hereditary,R-HSA-5579016
2814,Hereditary,R-HSA-5579002
2815,Hereditary,R-HSA-5688031
2816,Hereditary,R-HSA-9675135
2817,Hereditary,R-HSA-373753
2818,Hereditary,R-HSA-3781865
2819,Hereditary,R-HSA-381753
2820,Hereditary,R-HSA-5666185
2821,Hereditary,R-HSA-1912408
2822,Hereditary,R-HSA-5545483
2823,Hereditary,R-HSA-69242
2824,Hereditary,R-HSA-9675126
2825,Hereditary,R-HSA-5578999
2826,Hereditary,R-HSA-3656244
2827,Hereditary,R-HSA-4793953
2828,Hereditary,R-HSA-5619060
2829,Hereditary,R-HSA-4839744
2830,Hereditary,R-HSA-5358508
2831,Hereditary,R-HSA-69278
2832,Hereditary,R-HSA-6781827
2833,Hereditary,R-HSA-9605310
2834,Hereditary,R-HSA-201451
2835,Takayasu,R-HSA-70906
2836,Takayasu,R-HSA-70903
2837,Arterial,R-HSA-5619068
2838,Arterial,R-HSA-9013700
2839,Arterial,R-HSA-9013508
2840,Arterial,R-HSA-9615017
2841,Arterial,R-HSA-140875
2842,Arterial,R-HSA-9012852
2843,Atherosclerosis,R-HSA-8963896
2844,Atherosclerosis,R-HSA-5679096
2845,Atherosclerosis,R-HSA-5679090
2846,Atherosclerosis,R-HSA-193807
2847,Atherosclerosis,R-HSA-1369062
2848,Atherosclerosis,R-HSA-8964058
2849,Atherosclerosis,R-HSA-5652084
2850,Atherosclerosis,R-HSA-9629232
2851,Atherosclerosis,R-HSA-9630747
2852,Atherosclerosis,R-HSA-5578996
2853,Atherosclerosis,R-HSA-1474151
2854,Atherosclerosis,R-HSA-2173782
2855,Atherosclerosis,R-HSA-5686938
2856,Atherosclerosis,R-HSA-9675132
2857,Atherosclerosis,R-HSA-1592389
2858,Atherosclerosis,R-HSA-194138
2859,Atherosclerosis,R-HSA-879415
2860,Atherosclerosis,R-HSA-9673324
2861,Atherosclerosis,R-HSA-202131
2862,Peripheral,R-HSA-5619039
2863,Peripheral,R-HSA-9619665
2864,Peripheral,R-HSA-389948
2865,Peripheral,R-HSA-5658471
2866,Peripheral,R-HSA-5619114
2867,Peripheral,R-HSA-422475
2868,Peripheral,R-HSA-389397
2869,Peripheral,R-HSA-447115
2870,Peripheral,R-HSA-1483248
2871,Peripheral,R-HSA-6802953
2872,Peripheral,R-HSA-8849471
2873,Peripheral,R-HSA-8876493
2874,Peripheral,R-HSA-9669933
2875,Peripheral,R-HSA-8848021
2876,Peripheral,R-HSA-181430
2877,Peripheral,R-HSA-264642
2878,Peripheral,R-HSA-168179
2879,Peripheral,R-HSA-6809583
2880,Peripheral,R-HSA-190861
2881,Peripheral,R-HSA-4755609
2882,Peripheral,R-HSA-8964038
2883,Peripheral,R-HSA-5602636
2884,Peripheral,R-HSA-1280218
2885,Peripheral,R-HSA-77111
2886,Peripheral,R-HSA-447041
2887,Peripheral,R-HSA-390648
2888,Peripheral,R-HSA-5578999
2889,Peripheral,R-HSA-5083629
2890,Peripheral,R-HSA-5083628
2891,Peripheral,R-HSA-5083633
2892,Peripheral,R-HSA-5083632
2893,Peripheral,R-HSA-8963896
2894,Peripheral,R-HSA-9029569
2895,Peripheral,R-HSA-166520
2896,Peripheral,R-HSA-164938
2897,Peripheral,R-HSA-5609977
2898,Peripheral,R-HSA-174824
2899,Peripheral,R-HSA-8964043
2900,Peripheral,R-HSA-9020933
2901,Peripheral,R-HSA-9632974
2902,Peripheral,R-HSA-181431
2903,Peripheral,R-HSA-975957
2904,Peripheral,R-HSA-437239
2905,Peripheral,R-HSA-5358346
2906,Peripheral,R-HSA-190828
2907,Peripheral,R-HSA-8854214
2908,Peripheral,R-HSA-1266695
2909,Peripheral,R-HSA-9006115
2910,Peripheral,R-HSA-425366
2911,Peripheral,R-HSA-5602415
2912,Peripheral,R-HSA-5620920
2913,Peripheral,R-HSA-2122948
2914,Peripheral,R-HSA-9036866
2915,Peripheral,R-HSA-5603041
2916,Peripheral,R-HSA-5603037
2917,Peripheral,R-HSA-5617833
2918,Peripheral,R-HSA-9616222
2919,Peripheral,R-HSA-425407
2920,Peripheral,R-HSA-166658
2921,Dementia,R-HSA-8862803
2922,Dementia,R-HSA-9656249
2923,Dementia,R-HSA-9656256
2924,Dementia,R-HSA-1912408
2925,Dementia,R-HSA-205017
2926,Dementia,R-HSA-3656234
2927,Dementia,R-HSA-5619111
2928,Dementia,R-HSA-8863678
2929,Intermittent,R-HSA-9657689
2930,Intermittent,R-HSA-5678520
2931,Malignant,R-HSA-5638302
2932,Malignant,R-HSA-9645135
2933,Malignant,R-HSA-3304349
2934,Malignant,R-HSA-3642278
2935,Malignant,R-HSA-8866904
2936,Malignant,R-HSA-68962
2937,Malignant,R-HSA-8943723
2938,Malignant,R-HSA-9633012
2939,Malignant,R-HSA-9630747
2940,Malignant,R-HSA-3304347
2941,Malignant,R-HSA-9616333
2942,Malignant,R-HSA-2559585
2943,Malignant,R-HSA-6802957
2944,Malignant,R-HSA-9649913
2945,Malignant,R-HSA-9649948
2946,Malignant,R-HSA-9652817
2947,Malignant,R-HSA-6802948
2948,Malignant,R-HSA-6802946
2949,Malignant,R-HSA-6802955
2950,Malignant,R-HSA-6802952
2951,Malignant,R-HSA-9671555
2952,Malignant,R-HSA-9673767
2953,Malignant,R-HSA-9673766
2954,Malignant,R-HSA-9673770
2955,Malignant,R-HSA-9673768
2956,Malignant,R-HSA-9674415
2957,Malignant,R-HSA-9674403
2958,Malignant,R-HSA-9674401
2959,Malignant,R-HSA-9674404
2960,Malignant,R-HSA-9674396
2961,Malignant,R-HSA-9674428
2962,Malignant,R-HSA-1226099
2963,Malignant,R-HSA-5655302
2964,Malignant,R-HSA-1839124
2965,Malignant,R-HSA-1839120
2966,Malignant,R-HSA-1839122
2967,Malignant,R-HSA-8853336
2968,Malignant,R-HSA-5655332
2969,Malignant,R-HSA-8853334
2970,Malignant,R-HSA-8853338
2971,Malignant,R-HSA-2033514
2972,Malignant,R-HSA-2033515
2973,Malignant,R-HSA-1839130
2974,Malignant,R-HSA-5655253
2975,Malignant,R-HSA-1839126
2976,Malignant,R-HSA-2033519
2977,Malignant,R-HSA-8853333
2978,Malignant,R-HSA-2023837
2979,Malignant,R-HSA-5655291
2980,Malignant,R-HSA-1839128
2981,Malignant,R-HSA-9669938
2982,Malignant,R-HSA-9669921
2983,Malignant,R-HSA-9669937
2984,Malignant,R-HSA-9669936
2985,Malignant,R-HSA-9669926
2986,Malignant,R-HSA-9669924
2987,Malignant,R-HSA-9669914
2988,Malignant,R-HSA-9669929
2989,Malignant,R-HSA-9669934
2990,Malignant,R-HSA-9669917
2991,Malignant,R-HSA-9670439
2992,Malignant,R-HSA-9680187
2993,Malignant,R-HSA-9669935
2994,Malignant,R-HSA-9669933
2995,Malignant,R-HSA-4791275
2996,Malignant,R-HSA-4839743
2997,Malignant,R-HSA-5358752
2998,Malignant,R-HSA-5358747
2999,Malignant,R-HSA-5358749
3000,Malignant,R-HSA-5358751
3001,Malignant,R-HSA-5545619
3002,Malignant,R-HSA-4839744
3003,Malignant,R-HSA-5467333
3004,Malignant,R-HSA-5467337
3005,Malignant,R-HSA-5340573
3006,Malignant,R-HSA-5467348
3007,Malignant,R-HSA-5467343
3008,Malignant,R-HSA-5340588
3009,Malignant,R-HSA-4839735
3010,Malignant,R-HSA-5467345
3011,Malignant,R-HSA-5467340
3012,Malignant,R-HSA-2644603
3013,Malignant,R-HSA-2660825
3014,Malignant,R-HSA-2660826
3015,Malignant,R-HSA-2644602
3016,Malignant,R-HSA-2644606
3017,Malignant,R-HSA-2644605
3018,Malignant,R-HSA-2644607
3019,Malignant,R-HSA-2894858
3020,Malignant,R-HSA-2894862
3021,Malignant,R-HSA-2691230
3022,Malignant,R-HSA-2691232
3023,Malignant,R-HSA-1227990
3024,Malignant,R-HSA-9665686
3025,Malignant,R-HSA-9664565
3026,Malignant,R-HSA-9665348
3027,Malignant,R-HSA-9665737
3028,Malignant,R-HSA-9665230
3029,Malignant,R-HSA-9665251
3030,Malignant,R-HSA-9665250
3031,Malignant,R-HSA-9665233
3032,Malignant,R-HSA-9665249
3033,Malignant,R-HSA-9665247
3034,Malignant,R-HSA-9665246
3035,Malignant,R-HSA-9665245
3036,Malignant,R-HSA-9665244
3037,Malignant,R-HSA-9634285
3038,Malignant,R-HSA-1643713
3039,Malignant,R-HSA-5637815
3040,Malignant,R-HSA-1236382
3041,Malignant,R-HSA-5637812
3042,Malignant,R-HSA-5637810
3043,Malignant,R-HSA-5638303
3044,Malignant,R-HSA-2219528
3045,Malignant,R-HSA-5674404
3046,Malignant,R-HSA-5674400
3047,Malignant,R-HSA-2219530
3048,Malignant,R-HSA-3304351
3049,Malignant,R-HSA-3642279
3050,Malignant,R-HSA-3645790
